7.21,8.89,7.86
7.68,7.96,8.67
8.35,8.11,7.64
7.57,8.23,7.61
8.03,8.66,8.91
7.14,8.01,7.83
8.63,7.85,7.73
7.34,8.96,8.52
8.51,8.22,7.96
8.12,8.89,7.91
7.82,8.54,8.01
8.79,7.56,8.32
8.28,8.14,8.95
7.82,7.73,7.99
8.64,8.67,8.83
7.56,7.97,8.18
7.83,8.36,7.87
8.92,7.98,7.64
8.06,7.69,8.69
7.89,8.48,8.74
8.12,7.75,8.91
8.27,8.92,7.52
8.66,8.65,8.23
7.69,8.07,7.76
8.13,7.78,8.15
7.87,8.53,8.62
7.62,7.56,7.71
8.21,8.46,7.94
7.97,8.88,8.54
8.79,8.26,7.92
