11,10,11
10,10,11
17,12,15
16,8,11
18,11,13
15,9,11
16,12,14
13,8,11
14,9,13
17,10,12
13,8,12
15,9,11
16,12,19
18,10,17
14,8,15
17,9,14
19,11,18
20,12,16
13,9,11
16,8,13
19,10,15
17,11,14
14,9,12
12,8,16
15,12,18
18,9,11
13,10,17
11,8,15
16,9,14
19,11,13
